Sample,treatment,OTU_1,OTU_2,OTU_3,OTU_4,OTU_466,OTU_7,OTU_5,OTU_6,OTU_138,OTU_9,OTU_15,OTU_21,OTU_12,OTU_8,OTU_29,OTU_316,OTU_14,OTU_23,OTU_28,OTU_11,OTU_10,OTU_20,OTU_116,OTU_18,OTU_17,OTU_262,OTU_31,OTU_13,OTU_30,OTU_16,OTU_19,OTU_293,OTU_25,OTU_27,OTU_26,OTU_42,OTU_43,OTU_22,OTU_495,OTU_24,OTU_34,OTU_334,OTU_603,OTU_37,OTU_32,OTU_41,OTU_36,OTU_33,OTU_47,OTU_35,OTU_49,OTU_38,OTU_53,OTU_48,OTU_54,OTU_40,OTU_39,OTU_668,OTU_46,OTU_64,OTU_56,OTU_44,OTU_57,OTU_45,OTU_51,OTU_58,OTU_59,OTU_63,OTU_60,OTU_74,OTU_341,OTU_69,OTU_52,OTU_172,OTU_71,OTU_62,OTU_67,OTU_50,OTU_333,OTU_114,OTU_65,OTU_84,OTU_55,OTU_75,OTU_73,OTU_85,OTU_66,OTU_61,OTU_70,OTU_92,OTU_77,OTU_103,OTU_86,OTU_80,OTU_81,OTU_68,OTU_78,OTU_99,OTU_91,OTU_112,OTU_90,OTU_89,OTU_97,OTU_420,OTU_76,OTU_117,OTU_100,OTU_79,OTU_106,OTU_83,OTU_101,OTU_105,OTU_110,OTU_88,OTU_93,OTU_82,OTU_617,OTU_115,OTU_270,OTU_109,OTU_236,OTU_102,OTU_108,OTU_148,OTU_136,OTU_754,OTU_130,OTU_122,OTU_164,OTU_119,OTU_134,OTU_125,OTU_133,OTU_123,OTU_120,OTU_128,OTU_132,OTU_192,OTU_135,OTU_129,OTU_179,OTU_643,OTU_139,OTU_159,OTU_168,OTU_147,OTU_197,OTU_140,OTU_131,OTU_366,OTU_300,OTU_150,OTU_158,OTU_161,OTU_155,OTU_173,OTU_445,OTU_204,OTU_194,OTU_137,OTU_198,OTU_464,OTU_200,OTU_181,OTU_205,OTU_268,OTU_193,OTU_242,OTU_177,OTU_237,OTU_232,OTU_287,OTU_259,OTU_249,OTU_308,OTU_255,OTU_286,OTU_310,OTU_167,OTU_398,OTU_319,OTU_459,OTU_165
L35,S,284.9309275,112.8571081,7.000851996,14.03919182,37.10826436,17.90512415,30.32765336,0.079661636,8.139544791,0.548259494,0,8.495679163,0,0.740384615,8.401959591,10.08891188,0,0.248356865,0,0,3.416078384,12.1413705,6.75718111,0.3280185,5.47322298,0,0,5.384189387,0.337390458,4.4844815,0,0,0,6.307327167,0.337390458,0,0.149951315,1.644778481,0,0,0.304588608,0.524829601,0.271786758,0,0,1.241784323,0,0.337390458,0,0.210869036,0.313960565,0,0,0,0.79193038,9.114228335,0.838790166,0.552945472,0,0,0.557631451,0,0,0,0,0,10.30446689,0,0,0,0.365506329,0,0.238984907,0,0,0,0,0.285844693,0.379564265,0,0,0,0,0.548259494,0,0,0,0.1312074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210869036,0,0,0,0,0,0,0,0,0,0,0.112463486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070289679,0,0,0,0,0,0,0,0.201497079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L36,LS,293.3329738,131.9194327,13.91581956,18.81262976,24.41157279,28.82368485,19.16143123,0.072478227,13.23633618,0.421279694,0,14.39145792,0.086067894,1.32272764,8.366705315,8.901232238,0,0,0,14.07436568,9.367810823,8.407474317,0.452988918,0.539056812,3.601261898,0.086067894,0,6.169709062,1.698708442,0.27632324,0,0,0,6.980559226,0,0.199315124,0.819909941,0,0,16.24871249,0.964866395,2.908188853,1.182301076,0,0.081538005,0,5.594413137,0.733842047,0,0.231024348,0.077008116,0,0,0,0.878798501,0.670423599,0.779140939,0.93768706,0,0,0,0,0,0,0,1.241189635,4.430231618,0.425809583,0,0,0.244614016,0.231024348,0,0,0,0,0,1.223070078,0.113247229,0,0,0,0,0,1.775716558,0,0,0.457518807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1676059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090597784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067948338,0,0,0,0
L37,LN,255.0166257,87.53178944,1.025728164,103.0789617,21.54029145,88.8083507,0.125416544,0.201562303,7.099472227,14.94696456,0.120937382,18.3152946,0,4.076037683,19.92779302,6.441035371,0,1.634894235,1.222811305,0,15.52477649,0,0.434478742,5.760202703,0,42.35047944,0,6.382806261,2.257497793,0,0,3.086142817,0,2.933851299,1.572185963,5.016661763,3.001038733,1.15562387,1.424373608,0,1.491561042,0.318020522,2.633747426,0,1.840935701,0.192603978,0,0.824165861,0,0,0,0,0,0,0.264270575,0,0.58677026,0.62708272,0,0,2.235101982,0,0,0,0,0,0,0,0,0,0.358332983,0,0.085104083,0,0,0.622603558,0,0.179166492,0.232916439,0,0,0,0,4.949474329,0,0,0,0.309062198,0,0,0,0.783853401,0,0,0,0,0,0,0,0.183645654,0,0,0,0,0,0.174687329,0,0,0,0,0,0,0,4.380620718,0,0,0,0,0.094062408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L38,LS,173.6636345,112.6060163,29.11947848,5.667414862,47.93228658,0.095292816,0.080246582,0,9.273495645,0,0,4.78971787,0,0,42.27991795,2.021210787,0,1.188652498,0,0,3.751527714,3.330233158,0.165508576,0,0,0,0,1.785486452,8.591399697,3.686327366,0,0,0,2.733399203,0,0.11033905,0.29089386,0.310955506,0.195601044,0,0.240739746,0.717203828,1.855702211,0,0.235724335,0,0,2.317120058,0,0,0.983020631,0,0,0,0.978005219,0,1.755393984,0.631941834,0,0,0,0,0,0,0,0.135416107,0,0.466433259,0,0,0.456402436,0,0.065200348,0.060184937,0,0,0.14544693,0.085261993,0,0,0,0,0,0.120369873,0.591818543,0,0,0,0,0,0,0.516587372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080246582,0,0,0,0.120369873,0,0,0,0,0,0,0.150462341,0,0.070215759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L39,LNS,116.2051536,72.15309593,11.21990895,54.70071797,18.58022781,13.58546416,42.9168841,0.080560704,6.371619312,24.42454069,0,2.284994512,0,0,4.108595901,4.657873428,0.087884404,3.251722959,1.010670649,0,2.365555216,0,0,1.486711173,0.073237004,2.306965613,0.087884404,2.65850323,0.051265903,0,0.058589603,0,0,2.907509042,0.139150307,0.124502906,0.087884404,0,0,0,9.052093643,0.292948014,0.40280352,0,1.384179368,0.930109945,0,0.373508718,0,0.336890216,0.270976913,0,0,0.065913303,0.600543429,0,0.161121408,0.834901841,0,0,0,0,0,0,0,0,0,1.01799435,0,0,0.139150307,0,0,0,0,0,0.278300614,0.065913303,0.073237004,0,1.647832581,0,0,0,0.073237004,0,0,0.241682112,0,0,0,0,0,0,0,0,0,0,0.41745092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L40,L,167.7628195,163.3827459,21.55236222,9.936166994,34.212575,2.214037211,0,0,13.65622952,0,0,4.092068774,0,0,0,1.524025614,0,3.558059799,0,0,1.860031261,23.44839409,0,0.048000807,0,0,0,3.630061009,1.392023395,0,0,0,0,1.980033278,0.054000908,0,0.060001008,0,0,15.09625372,0.048000807,2.316038925,0.054000908,0,0.090001513,0.474007967,0,0,0,0,0.102001714,0,0,0,0.726012202,0,0.714012,0.090001513,0,0,0,0,0,0,0,0.456007664,0,0,0,0,0.204003429,0,0,0.132002219,0,0,0,0.270004538,0,0,0,0,0,0.156002622,0,0,0,0.270004538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084001412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L41,L,183.8339155,146.4648431,33.61128852,8.648121906,67.67664258,4.253602507,0,0,12.61467148,0,0,2.901844164,0,3.945673,3.809975251,15.49563907,0,3.976987865,0.302710362,0,7.750429107,0.720241897,0,0.694146176,0,0,0,2.494750918,0,0,0,0,0,2.927939885,0,0,0.965541673,0,0.151355181,0,0.135697749,3.554237187,0.537571851,0,0.130478605,5.605360849,0,0,0,0,0,0,0,0,0.725461041,0,1.247375459,0,0,0,0,0,0.427969823,0,0,0,0,0,0,0,0.2244232,0,0,0.083506307,0.354901804,0,0,0.06262973,0.908131087,0,3.016665336,0,1.33610091,0,0,0,0,0.297491218,0,0,0,0,0,0,0,0,0,0,0.803748204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067848874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L42,C,324.6805137,158.3915732,19.43245945,22.31006266,40.36541869,32.7148441,0.108588801,0,19.06720621,0.212241747,0.103652946,26.86092058,0,2.512349977,0,3.173754489,0,0.844031132,0.088845382,0,4.131310276,4.960533844,0,5.197454864,0,0,0,7.314936475,7.640702877,0,0,0,0,10.58740806,2.877603215,0.167819055,2.635746341,0.083909528,3.390932091,0.11846051,0.286279565,0.760121604,0.676212076,0,0,0,0,0.236921019,0,3.410675509,0.46397033,0,0,0,2.117481611,0,0.888453823,0.478777893,0,0,1.915111574,0,0,0,0,0,0,0,0,0,0.57255913,0,0.083909528,0.705827204,0.103652946,0,0,0.468906184,0.276407856,0,0,0,0,0,0.824287713,0,0,0.844031132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231985165,0,0.083909528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L43,NS,278.2134097,122.7492085,11.21866557,86.9392625,45.89336373,26.68048168,4.631638382,0,5.214370145,1.635965468,0,19.64021868,0,0.142445542,1.519419115,17.62871496,0,1.1481974,0.112229821,21.68625464,19.63590214,2.840277778,27.57832025,10.67478259,0,8.313639818,0,6.422998987,13.57549181,1.014384921,0,24.27185706,0,4.821565772,4.471926714,6.228755066,1.519419115,4.959694782,3.133801925,0,1.178413121,1.083449426,3.435959135,0,5.520843887,0,0,10.11795002,0,0,0.176977795,0,0,0,0.716544242,0,0.802874873,1.648915062,0,0,1.912223489,0,0.1640282,0,0,0.79424181,0,0.401437437,0,0,0.392804374,0,0,0,0,0,0,0.405753968,0.271941489,0,0,0.151078605,0.254675363,0.358272121,0,0,0,0.453235816,0,0,0,0,0,1.446038078,0,0,0,0,0,0.22014311,0,0,0,0,0,0,0.807191405,0,0,0,0,0,0,0,0,0.172661263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267624958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L44,LNS,223.765329,134.7901434,25.42307176,60.40762278,34.38348015,25.53994665,0,0,12.03254841,8.37603393,0,5.782524421,0,0.144702247,8.643176541,3.350413572,0,0.884909897,0.16139866,5.315024853,0.178095074,0,3.561901472,0,0,0,0,1.575028307,4.741781335,0.411844858,0,0,0,1.652944902,0,0,0.37288656,0,2.832824764,0,0.417410329,1.046308557,0.311666379,0,0,1.480415299,1.051874028,1.513808126,0,0,1.703034141,0,0,0,0.300535437,0,0.606636344,0.100178479,0,0,1.881129215,0,0,0,0,0,0,0,0,0,0.378452031,0.500892394,1.118659681,0.250446197,0,0,0,0.100178479,0,0.194791487,0,0.228184313,0,0,0,0,0,0.094613008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773600476,0,0,0,0,0,0,0,0,0,0.116874892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300535437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L45,C,229.6600164,161.1519482,14.39833554,30.16210593,72.88446201,38.51226526,6.083187354,0,17.82505187,4.783398401,0,18.59092078,0,0,6.792163146,18.06137713,0,0.157550176,0,0,8.892832161,0,0,5.781216183,0,0,0,4.700246919,9.50552729,8.424558026,0,0,0,3.216649428,3.190391065,0.35886429,1.186002714,1.221013865,14.33706602,30.97173878,0.262583627,2.008764745,1.514232248,0,0.669588248,0,0,2.45515691,0,1.242895833,0.157550176,0,0,0,0.687093823,0.328229533,1.159744352,2.253842797,0,0,0.122539026,0,0,0,0,0,0,0,0,0,0.183808539,0,2.035023108,0.078775088,0,0,0,0.743986943,0.23194887,0,0,0,2.490168061,0,0,0,0,0.407004622,0,0,0,0.822762031,0,0,0,0,0,0,0,0.188184933,0,0,0,0,0.078775088,0.223196083,0,0,0,0.105033451,0,0,0,0,0,0,0,0,0.148797389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083151482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096280663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L46,NS,312.8233575,119.2072015,25.42837966,41.90579596,40.13818699,19.28300695,7.257185723,0,14.71849337,0.130290587,0,11.73483891,0,0.195435881,5.059617814,15.74344599,0,0,0.130290587,0,5.242024637,6.97488945,23.50442198,14.27984839,7.344046115,0,0,3.574305117,7.000947568,0,0,0,0,1.732864814,0.564592546,0,1.263818699,1.090097915,2.323515477,0,0.447331017,5.289797852,1.685091598,0,10.201753,0,0,0.160691725,0,0.373499684,0.773057486,0,0,0,0.551563487,0,0.93809223,0,0,0,0,0,0,2.888108023,0,0.121604548,0,0.907691093,0,0,0.290982312,0,0,0,0,0,0,0,0.464703095,0,0,0,0,0,0,0,0,0.160691725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304011371,0,0,0,0,0,0,0.186749842,0,0.086860392,0,0,0,0,0,0,0,0,0,0.130290587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L47,S,318.0627106,187.7939264,2.575034865,12.53416801,65.75301252,15.65568736,0,0,23.3545607,0,0,12.88391808,0,0.690756382,33.48856888,11.25758027,0,0.730103264,0.096181268,0,3.523731921,17.7279565,13.84573076,7.650782707,0,0,0,6.999373208,8.791842299,4.013382014,0,0,0,6.400426219,8.87490794,3.864738236,2.378300453,0.843772036,15.59885297,0,0.323518812,1.285331495,9.478226805,0,1.840559725,0,0,9.832348747,0,0.585831362,1.656940941,0,0,0,0.651409499,0,1.001159566,2.081012896,0,0,0.555228231,0,0,0.782565774,0,0.428443832,0,0.47216259,0,0,0.397840701,12.68281179,0.974928311,0.192362537,0,0,0.20985004,0.821912657,2.133475406,0,0,0,0,0.485278217,0,0,0,0.393468825,0,0,0,0,0,0,0,0,0,0,0,0.244825047,0,0,0,0,0,0,0,0,0,0,0,0,0.384725073,0,0,0,0,0,0.113668772,0,0,0,0,0,0,0,0,0.992415814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153015654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L48,N,301.225762,199.2082428,50.37355173,86.83134607,37.98307742,24.17710905,0,0,16.98592871,2.732962213,0,19.58949672,0,0.729312728,0,5.32868816,0,5.187530858,0.341130147,0,10.5789556,26.12194299,27.8354358,5.948211876,0.105867977,24.36531878,0,8.265544255,18.27594961,0,0,13.66089003,0,3.270144169,0.772444126,0,2.525147296,5.113031171,5.407108884,11.09653237,7.673467792,3.736747474,6.383446891,0,0.81949656,0.878312103,1.666440374,0.803812416,0,0.541102992,0.831259669,0,0,0,1.105732201,0,0.807733452,0.890075211,0,0,0.497971594,0,0.835180705,0,0,1.556651361,0,0.654813041,0,0,0.999864224,0,0.152920411,1.278257793,0,0,1.090048056,0.227420098,0.125473158,0,0,0,0,0.278393568,1.152784635,0,0,0.694023403,1.235126395,0,0,0,0,0,0,0,0,0,0,0.105867977,0,0,0,0,0,0,0,0,0,0.243104243,0,0,0.180367664,0,0,0.168604555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121552121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137236266,0.105867977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L49,LNS,202.9576735,147.4763196,10.64389766,58.64736884,42.60393856,28.67914225,3.703133445,0,21.10427985,1.550183581,0,4.843018196,0,3.710593424,0,14.4559468,0,0.18948346,0.123835647,7.215291434,6.166418424,1.354732139,0,0,0,0.065647813,0,6.664745003,0,1.591959462,0,0,0,1.842614748,2.3857012,0,1.4382839,0.514738533,0.27005123,2.885519775,0.462518682,0.534134478,3.703133445,0,1.532279632,4.12238425,0,0.144723587,0,0,0.2804952,0,0,0,0.222307366,0,0.067139809,0.211863396,0,0,0,0,0,0,0,0.076091783,0,0.76837781,0,0,0.232751337,0,0.216339383,0.111899681,0,0,0,0,0.201419426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612847403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116375668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L50,N,229.5027018,98.37571856,1.039261899,27.65946195,20.19883881,18.93895148,3.895780639,0,20.31495746,8.854046907,0,9.155955392,0,0,31.6655553,12.6162911,0,0.133536445,0,0,9.68429524,25.30805932,0,5.283398482,15.04897678,13.78328351,0,1.393423776,0.899919522,0,0,0,0,4.122212003,0.946366981,0.29029662,0.12192458,0.853472063,0,0,0.748965279,1.828868705,0.99281444,0,17.05202345,0,13.56265808,0.87088986,0,0,0.307714417,0,0,0,0.876695792,0,1.602437342,0,0,0,1.010232237,0,0,0,0,0.719935617,0,0,0,0,0.853472063,0.43544493,0,0,0,0,0,0.185789837,0.243849161,0,0,0.185789837,0,0,0,0,0,0.255461026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127730513,3.193262819,0,0,0.330938147,0,0,0,0,0,0,0,0.087088986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069671189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L51,C,203.882574,215.1610942,16.01677078,3.869041255,61.03545081,20.12961464,50.65794016,0.201402148,20.24621588,1.134212094,0,11.09831834,0,0.148401582,8.130286692,13.31374196,0.212002261,0.116601243,0.127201356,8.533090987,3.084632891,7.589680927,0.625406669,1.568816728,7.780482962,0.424004521,0,4.717050297,1.653617632,0.095401017,0,2.734829161,0,4.642849506,3.625238655,0,0.190802034,0.116601243,0.10600113,0,0.943410059,0.69960746,0.975210398,0,0.477005086,0,5.151654931,0,0,0,0.233202487,0,0,0,0.59360633,0,0,0.678407234,0,0,0.477005086,0,0,0,0,0,0,0,5.088054253,0,0.2438026,0,0.318003391,0,0,0,0,0.2438026,0.159001695,0,0,0,0.169601808,0.265002826,0.095401017,0,0,0.45580486,0,0,0,0,0,2.427425883,0,0,0,0,0,0,0,0,0,0,0.074200791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826808816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095401017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137801469,0,0,0
L52,S,264.4964098,98.28914371,5.138999035,75.58032365,33.65812882,33.21830458,0,0.300932376,12.77805166,0.347229665,0,15.48644304,0,0.532418819,33.44979102,8.310363305,0,0.555567463,0.370378309,4.583431572,3.888972243,0.995391705,0,4.14360733,0.16204051,0.115743222,0.138891866,4.83806666,1.34262137,0.069445933,0,0,0,12.24563284,0,0.069445933,1.574107813,0.115743222,0.115743222,0,0.763905262,3.750080377,3.81952631,0,0.902797128,1.296324081,0,1.921337477,0,0,0.601864752,0,0.185189154,0,0.555567463,5.995498875,0.995391705,0.115743222,0,0,1.689851034,0,0.740756618,0,0,0.115743222,0,0,0,0,0.254635087,0,0.115743222,0.138891866,0,0,1.643553746,0.069445933,0.277783732,0,0,0,1.550959168,0,0.32408102,0,0,0.879648484,0,0,0,0.069445933,0,0,0,0,0,0,0,0,0,0,0,0,0.185189154,0,0,0,0,0.277783732,0,0,0,0,0,0.138891866,0,0,0.208337799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254635087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972243061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53,LN,225.0043736,140.166659,18.56040866,42.89547369,32.04381682,35.10383209,0,0.483523858,8.516927385,0.221039478,0.303929282,4.586569167,0,2.189672328,25.12942565,5.988788356,0,1.83739066,0.145057157,0,0.621673532,0,1.208809645,0,3.315592169,0.559506179,0.062167353,3.937265701,6.140752997,0,0.075982321,14.9892396,0,1.567998797,0,0,0.801268108,0,0,0,0.324651733,0.925602814,0,0,6.499942148,0.821990559,0,0,0,2.355451937,0.069074837,0,0,0,0.324651733,3.564261582,0.39372657,0,0,0,0.303929282,0,0,0,0,0.110519739,0,0.967047716,0,0.39372657,0.663118434,0,0.31774425,0,0,0,0.490431342,0.18650206,0.193409543,0,0,0,0,0.221039478,0,0,0,0.227946962,0,0,0,0.18650206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138149674,0,0,0,0,0,0,0.207224511,0,0,0.13124219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089797288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069074837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089797288,0,0,0,0,0,0,0,0,0,0,0
L54,LN,219.4835736,144.633588,6.810051477,60.87166686,48.94913813,30.7433459,70.75420916,0,17.26679267,2.009696104,0,7.116905469,0,4.727922027,10.94006916,8.067757754,0,3.040883554,0.225201857,3.342469667,4.227473456,0.620292834,0,1.351211142,30.68408226,6.073865289,0,6.167370154,0.949535315,0,0,0,0,2.142710066,2.903918682,0,10.3118745,21.77873163,0.242322466,0,9.579639227,6.138396816,1.293264465,0,2.586528931,0.987727443,0,1.802931826,0,0,0.567614037,0,0,0,0.557078278,0,0.499131601,1.276143856,0,0,0.707212849,0,0,0,0,0,0,0.575515857,0,0,0.483327962,0,0,0,0,0,0,0.33977824,0.769110436,0,0,0,0.52152009,0,0.082969105,0,0,0.111942444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105357594,0,0,0,0,0,0,0.104040624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L55,L,236.5951089,124.7714885,20.70670509,37.80579808,51.40847249,13.44206154,0,0,29.34273544,0.12354836,0.18532254,6.90635331,0,0.234741884,4.373611935,6.066224464,0.06177418,0.321225735,0.222387048,6.992837162,0.877193354,8.22832076,4.151224888,4.262418411,0,0.086483852,0,3.484063745,0.82777401,0,0,2.619225227,0,1.803806052,0.469483767,0,0.24709672,0.531257947,0.296516063,0,0.234741884,0.654806307,3.249321861,0,0.926612698,0,1.260193269,0,0,0,0.197677376,0,0,0,0.382999915,0.296516063,0,1.111935238,0,0,0.432419259,0,0,0.617741799,0,0.06177418,0,0.716580487,0,0,0.543612783,0,0.074129016,0.160612868,0,0,0,0.197677376,0.420064423,0,0,0.172967704,0,0,0.308870899,0,0,0.111193524,0,0,0,2.050902772,0,0,0,0,0,0,0,0,0,0,0,0,0.12354836,0,0.407709587,0,0,0,0,0,0,0,0,0,0,0,0.12354836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197677376,0,0,0,0,0,0,0.12354836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111193524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L56,LS,184.8829775,142.7184784,22.38774698,2.140606745,47.25696165,17.29528444,28.85728775,0,12.44142455,0,0,12.05966029,0,0.177247692,10.32126947,3.953986982,0,0.279505976,0.081806627,0,4.233492958,0.095441065,9.932687987,3.885814792,0,0,0,1.377078225,3.524502189,0.095441065,0,0,0,0.606732485,0,0.054537751,0.559011953,0.068172189,0,6.421820236,0.068172189,0.484022544,2.065617337,0,0,0,1.622498106,0,0,0,0.436302012,0,0,0,0.38176426,0.708990769,0.599915266,0.340860947,0,0,0,0,0,0,0,0,0,0.654453018,0.081806627,0,0.313592071,0.299957633,0.279505976,0.102258284,0.06135497,0,0,0.074989408,0.177247692,0,5.903711597,0,0,0,0,0,0,0.143161598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115892722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088623846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
