unit,site,block,name,plot,seed.total,seed.nassella,seed.bromus,seed.elymus,ntrt,dist,year,taxa,mass
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2004,LUPINUS BICOLOR,0.252
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2004,VULPIA MYUROS,1.424
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2004,LESSINGIA FILAGINIFOLIA,0.1016
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,TRIFOLIUM GRACILENTUM,0.0369
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2004,SILENE GALLICA,0.0214
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,GALIUM APARINE,0.3934
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2004,BROMUS DIANDRUS,1.0546
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,MADIA SPECIES,0.0672
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2006,ERODIUM CICUTARIUM,0.2626
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,LITTER,6.88
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2007,UNSORTED BIOMASS,16.43
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,VULPIA MYUROS,4.39
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,LUPINUS BICOLOR,0.2633
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2006,LUPINUS SPECIES,0.035
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2006,CLAYTONIA PERFOLIATA,0.007
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2006,CLARKIA PURPUREA,0.2731
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,GILIA CLIVORUM,0.0989
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2006,LOTUS PURSHIANUS,0.0326
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2006,LITTER,8.08
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2006,BROMUS DIANDRUS,1.39
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2006,BROMUS HORDEACEUS,14.29
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,ELYMUS GLAUCUS,0
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2004,CLARKIA PURPUREA,0.3635
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,EREMOCARPUS SETIGERUS,0.0165
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2006,HYPOCHAERIS GLABRA,0.0154
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2004,CLAYTONIA SPECIES,0.0056
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2004,CERASTIUM GLOMERATUM,0.0127
44,HASTINGS ,B ,CORRAL ,19,0,0,0,0,CONTROL ,0,2005,CERASTIUM GLOMERATUM,0.0186
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,LESSINGIA SPECIES,0.7966
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,HYPOCHAERIS GLABRA,0.022
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,THYSANOCARPUS CURVIPES,0.6
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,BROMUS HORDEACEUS,4.25
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,ACHYRACHAENA MOLLIS,0.0463
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,BROMUS HORDEACEUS,4.61
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,BROMUS DIANDRUS,0.6807
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,LITTER,18.91
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,LESSINGIA FILAGINIFOLIA,0.2029
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,BROMUS HORDEACEUS,4.92
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2007,UNSORTED BIOMASS,19.02
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,ERODIUM CICUTARIUM,0.33
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,LUPINUS BICOLOR,2.1
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,CLAYTONIA SPECIES,0.126
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,HYPOCHAERIS GLABRA,0.0123
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,VULPIA MYUROS,2.23
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,ERODIUM CICUTARIUM,0.2497
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,CLARKIA PURPUREA,1.9
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,FORB SPECIES,0.0069
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,VULPIA MYUROS,0.1941
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,BROMUS DIANDRUS,2.91
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,LINANTHUS BICOLOR,1.3181
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,PHLOX GRACILIS,1.54
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,MINUARTIA SPECIES,0.0013
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,LITTER,24.940001
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,GALIUM APARINE,0.1147
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,MADIA ELEGANS,0.2912
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,BROMUS DIANDRUS,0.4347
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,EREMOCARPUS SETIGERUS,0.0451
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,THYSANOCARPUS CURVIPES,0.63
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,STELLARIA SPECIES,0.2236
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,AIRA CARYOPHYLLEA,1.1339
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,GALIUM APARINE,0.0133
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,VULPIA MYUROS,1.22
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,EREMOCARPUS SETIGERUS,0.0467
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,LITTER,4.7
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,ERODIUM CICUTARIUM,1.1982
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2005,CLARKIA PURPUREA,3.3207
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2006,AIRA CARYOPHYLLEA,0.497
45,HASTINGS ,B ,CORRAL ,20,0,0,0,0,#NAME?,0,2004,CLARKIA PURPUREA,2.21
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,PLAGIOBOTHRYS SPECIES,2.44
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,VULPIA MYUROS,0.0298
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,VULPIA MYUROS,0.22
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,POLYGONUM SPECIES,0.0089
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,AIRA CARYOPHYLLEA,0.094
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2007,UNSORTED BIOMASS,60.459999
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,EREMOCARPUS SETIGERUS,0.0425
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,CASTILLEJA EXSERTA,0.0325
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,SILENE GALLICA,0.3572
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,ERODIUM CICUTARIUM,1.46
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,LUPINUS BICOLOR,8.5
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,FILAGO GALLICA,0.0354
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,CASTILLEJA EXSERTA,1.42
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,SILENE GALLICA,0.0411
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,LINANTHUS SPECIES,0.0146
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,PELLAEA ANDROMEDIFOLIA,0
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,LUPINUS BICOLOR,0.0697
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,HYPOCHAERIS GLABRA,1.22
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,THYSANOCARPUS CURVIPES,0.0949
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,ERODIUM CICUTARIUM,0.7264
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,HYPOCHAERIS GLABRA,0.2311
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,THYSANOCARPUS CURVIPES,0.0116
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,BROMUS DIANDRUS,0.0858
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,POLEMONIUM MICRANTHUM,0.5571
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,BROMUS DIANDRUS,0.2996
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,GALIUM APARINE,0.231
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,AVENA BARBATA,16.780001
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,THYSANOCARPUS CURVIPES,0.13
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,GALIUM APARINE,0.5044
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,LAGOPHYLLA SPECIES,0.0237
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,LAGOPHYLLA SPECIES,0.0729
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,HYPOCHAERIS RADICATA,2.99
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,EREMOCARPUS SETIGERUS,0.0534
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,ERODIUM BOTRYS,0.0102
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,HESPEREVAX SPECIES,0.2391
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,TRIFOLIUM GRACILENTUM,0.0435
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,AVENA BARBATA,15.3
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,LITTER,44.759998
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,LITTER,22.440001
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,CLARKIA PURPUREA,0.7273
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,BROMUS DIANDRUS,0.1715
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,GILIA CLIVORUM,0.05
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,LITTER,18.879999
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,PLAGIOBOTHRYS SPECIES,0.0658
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,BROMUS HORDEACEUS,7.87
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,VULPIA MYUROS,0.3897
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,BROMUS HORDEACEUS,4.85
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,LUPINUS BICOLOR,0.0038
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2004,ARTEMISIA CALIFORNICA,0
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,AIRA CARYOPHYLLEA,0.3
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,BROMUS HORDEACEUS,13.87
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2005,CLARKIA PURPUREA,0.9155
54,HASTINGS ,C ,ENTRANCE ROAD ,4,0,0,0,0,CONTROL ,1,2006,AVENA BARBATA,6.27
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,SILENE GALLICA,1.44
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,TRIFOLIUM GRACILENTUM,0.1147
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,CLARKIA PURPUREA,1.24
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,ARTEMISIA CALIFORNICA,0
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,BROMUS DIANDRUS,0.6435
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,ERODIUM BOTRYS,47.1012
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,AVENA BARBATA,1.7093
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,VULPIA MYUROS,0.4862
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,BROMUS DIANDRUS,0.76
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,LOTUS STRIGOSUS,0.025
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,AIRA CARYOPHYLLEA,0.0082
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,PLAGIOBOTHRYS SPECIES,0.4933
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,CERASTIUM GLOMERATUM,0.0705
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,AIRA CARYOPHYLLEA,0.091
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,GALIUM APARINE,0.188
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,AVENA BARBATA,5.11
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,BROMUS HORDEACEUS,9.18
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,PLAGIOBOTHRYS SPECIES,0.0166
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,ERODIUM BOTRYS,7.35
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,HYPOCHAERIS RADICATA,1.51
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,NAVARRETIA ATRACTYLOIDES,0.0659
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,ERODIUM CICUTARIUM,0.155
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,LUPINUS BICOLOR,0.2486
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,LUPINUS BICOLOR,0.1245
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,CLARKIA PURPUREA,4.68
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,LITTER,23.559999
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,CLARKIA PURPUREA,0.012
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,FILAGO GALLICA,0.4827
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,LAGOPHYLLA RAMOSISSIMA,0.0441
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,EREMOCARPUS SETIGERUS,0.1745
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,AIRA CARYOPHYLLEA,0.1409
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2007,UNSORTED BIOMASS,90.400002
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,VULPIA MYUROS,0.0531
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,FILAGO GALLICA,0.0094
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,BROMUS DIANDRUS,0.5581
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,HYPOCHAERIS GLABRA,0.6355
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,BROMUS HORDEACEUS,1.6726
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,LITTER,25.92
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,LUPINUS BICOLOR,11.68
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,LITTER,23.65
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,TORILIS NODOSA,0.0171
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,AVENA BARBATA,5.08
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,HYPOCHAERIS GLABRA,0.0224
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,PLAGIOBOTHRYS SPECIES,0.0016
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,BROMUS HORDEACEUS,4.54
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2004,ERODIUM BOTRYS,5.4734
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2006,EREMOCARPUS SETIGERUS,0.015
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,GALIUM APARINE,0.1254
59,HASTINGS ,C ,ENTRANCE ROAD ,9,0,0,0,0,CONTROL ,0,2005,ERODIUM CICUTARIUM,0.3982
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,CERASTIUM GLOMERATUM,0.0083
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,LITTER,24.08
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,CLARKIA PURPUREA,5.2
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,HESPEREVAX SPECIES,0.0866
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,THYSANOCARPUS CURVIPES,0.0278
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,LUPINUS BICOLOR,0.0697
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,GALIUM APARINE,0.1764
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,VULPIA MYUROS,2.52
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,EREMOCARPUS SETIGERUS,0.0643
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,AIRA CARYOPHYLLEA,0.51
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2007,UNSORTED BIOMASS,77.239998
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,GILIA SPECIES,0
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,AIRA CARYOPHYLLEA,0.9123
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,PLAGIOBOTHRYS SPECIES,1.16
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,GALIUM APARINE,0.3002
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,LUPINUS SPECIES,4.00E-04
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,LUPINUS BICOLOR,0.9328
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,DAUCUS SPECIES,1.06
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,BROMUS HORDEACEUS,11.29
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,HYPOCHAERIS GLABRA,2.17
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,POLEMONIUM MICRANTHUM,1.3095
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,VULPIA MYUROS,0.1584
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,LINANTHUS SPECIES,0.1739
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,CLARKIA PURPUREA,0.7588
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,CERASTIUM GLOMERATUM,0.0051
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,TORILIS NODOSA,1.4941
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,GILIA SPECIES,0.32
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,HYPOCHAERIS GLABRA,0.1373
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,MADIA ELEGANS,0.167
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,AVENA FATUA,0.66
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,CLARKIA PURPUREA,3.07
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,THYSANOCARPUS CURVIPES,0.0427
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,SILENE GALLICA,0.0094
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,THYSANOCARPUS CURVIPES,0.0327
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,LAGOPHYLLA SPECIES,0.881
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,FILAGO GALLICA,0.1522
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,LINANTHUS SPECIES,0.0516
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,CERASTIUM SPECIES,0.0368
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,ESCHSCHOLZIA CALIFORNICA,0.0388
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,VULPIA MYUROS,0.8044
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,CASTILLEJA EXSERTA,0.2348
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,PLAGIOBOTHRYS SPECIES,0.49
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,AIRA CARYOPHYLLEA,0.1346
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,ERODIUM CICUTARIUM,0.352
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,AGOSERIS HETEROPHYLLA,0.1437
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,ERODIUM CICUTARIUM,0.0284
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,LITTER,34.310001
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,BROMUS HORDEACEUS,12.07
