unit,site,block,name,plot,seed.total,seed.nassella,seed.bromus,seed.elymus,ntrt,ntrt,dist,year,taxa,cover
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,SILENE GALLICA,2
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,BROMUS HORDEACEUS,7
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2010,FILAGO GALLICA,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2010,TRIFOLIUM MICROCEPHALUM,3
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2004,AIRA CARYOPHYLLEA,40
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,HYPOCHAERIS GLABRA,5
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,FILAGO CALIFORNICA,2
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2009,AGOSERIS HETEROPHYLLA,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,TAENIATHERUM CAPUT-MEDUSAE,55
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2007,NAVARRETIA PUBESCENS,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,CLARKIA PURPUREA,15
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2007,VULPIA MICROSTACHYS,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2004,LOMATIUM UTRICULATUM,5
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2010,FILAGO CALIFORNICA,2
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,AGOSERIS HETEROPHYLLA,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2010,CASTILLEJA DENSIFLORA,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,LUPINUS NANUS,3
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,HYPOCHAERIS GLABRA,5
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2010,GASTRIDIUM VENTRICOSUM,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2007,GALIUM APARINE,2
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2010,TAENIATHERUM CAPUT-MEDUSAE,25
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,TRIFOLIUM MICROCEPHALUM,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2009,HOLOCARPHA VIRGATA,2
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,HYPOCHAERIS GLABRA,5
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,EREMOCARPUS SETIGERUS,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,FILAGO GALLICA,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2007,ERODIUM BOTRYS,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,AIRA CARYOPHYLLEA,60
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2010,HYPOCHAERIS GLABRA,30
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,GASTRIDIUM VENTRICOSUM,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,BROMUS HORDEACEUS,30
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,GASTRIDIUM VENTRICOSUM,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2004,AIRA CARYOPHYLLEA,30
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2009,GALIUM APARINE,3
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,GALIUM APARINE,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,CENTAURIUM MUEHLENBERGII,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,TRIFOLIUM MICROCEPHALUM,3
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,PLANTAGO ERECTA,2
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2004,CLARKIA PURPUREA,5
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2009,PLANTAGO ERECTA,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,TAENIATHERUM CAPUT-MEDUSAE,55
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2007,DICHELOSTEMMA CAPITATUM,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2008,ERODIUM BOTRYS,15
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2009,CLARKIA PURPUREA,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2007,HOLOCARPHA VIRGATA,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,CENTAURIUM MUEHLENBERGII,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2009,ERODIUM CICUTARIUM,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2009,FILAGO GALLICA,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2008,DICHELOSTEMMA CAPITATUM,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,CENTAURIUM MUEHLENBERGII,10
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,BROMUS HORDEACEUS,30
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,FILAGO CALIFORNICA,6
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2009,PHLOX GRACILIS,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,CLARKIA PURPUREA,3
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,TAENIATHERUM CAPUT-MEDUSAE,30
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2006,FILAGO CALIFORNICA,2
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2007,BROMUS HORDEACEUS,5
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,HOLOCARPHA VIRGATA,20
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2004,PLANTAGO ERECTA,10
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,ERODIUM BOTRYS,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2010,LUPINUS NANUS,1
111,MCLAUGHLIN ,B ,ILLUSION ,11,0,0,0,0,#NAME?,nutrient,0,2005,AGOSERIS HETEROPHYLLA,2
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,EPILOBIUM SPECIES,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,HOLOCARPHA VIRGATA,2
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,ANAGALLIS ARVENSIS,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,AIRA CARYOPHYLLEA,30
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,GASTRIDIUM VENTRICOSUM,10
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,TRIFOLIUM DUBIUM,25
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,AIRA CARYOPHYLLEA,75
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,TRIFOLIUM GRACILENTUM,75
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TRIFOLIUM ALBOPURPUREUM,10
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2008,DICHELOSTEMMA CAPITATUM,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,BRIZA MINOR,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,VULPIA MICROSTACHYS,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,JUNCUS BUFONIUS,10
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,SILENE GALLICA,15
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,AIRA CARYOPHYLLEA,50
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,CLARKIA PURPUREA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,NAVARRETIA PUBESCENS,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,HOLOCARPHA VIRGATA,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,HYPOCHAERIS GLABRA,15
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,CENTAURIUM MUEHLENBERGII,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,HYPOCHAERIS GLABRA,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,HYPOCHAERIS GLABRA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,TRIFOLIUM WILLDENOVII,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2008,FILAGO GALLICA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TRIFOLIUM WILLDENOVII,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,HOLOCARPHA VIRGATA,30
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2007,AIRA CARYOPHYLLEA,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,TAENIATHERUM CAPUT-MEDUSAE,95
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,NAVARRETIA PUBESCENS,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,DICHELOSTEMMA CAPITATUM,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,HOLOCARPHA VIRGATA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,ANAGALLIS ARVENSIS,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2008,TAENIATHERUM CAPUT-MEDUSAE,70
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,CLARKIA PURPUREA,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,ERODIUM BOTRYS,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,ERODIUM BOTRYS,15
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,LATHYRUS ANGULATUS,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,TAENIATHERUM CAPUT-MEDUSAE,55
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2007,BROMUS HORDEACEUS,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2007,HYPOCHAERIS GLABRA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,HOLOCARPHA VIRGATA,40
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,HOLOCARPHA VIRGATA,10
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,AIRA CARYOPHYLLEA,25
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,GASTRIDIUM VENTRICOSUM,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2007,ERODIUM BOTRYS,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,HOLOCARPHA VIRGATA,90
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2008,AIRA CARYOPHYLLEA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,DICHELOSTEMMA CAPITATUM,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,AIRA CARYOPHYLLEA,40
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TAENIATHERUM CAPUT-MEDUSAE,20
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TRIFOLIUM WILLDENOVII,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2008,TRIFOLIUM MICROCEPHALUM,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2008,HYPOCHAERIS GLABRA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,GALIUM APARINE,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,ERODIUM BOTRYS,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,CENTAURIUM MUEHLENBERGII,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,BRIZA MINOR,30
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,PHLOX GRACILIS,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,HOLOCARPHA VIRGATA,12
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,CYNOSURUS ECHINATUS,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,BROMUS HORDEACEUS,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TRIFOLIUM GRACILENTUM,20
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,TRIFOLIUM DUBIUM,40
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TRIFOLIUM DUBIUM,90
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TAENIATHERUM CAPUT-MEDUSAE,25
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,LUPINUS NANUS,15
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2007,ERODIUM CICUTARIUM,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,TRIFOLIUM GRACILENTUM,70
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,BROMUS HORDEACEUS,20
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,CYNOSURUS ECHINATUS,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TRIFOLIUM MICROCEPHALUM,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TRIFOLIUM DUBIUM,90
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,BROMUS HORDEACEUS,10
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,DICHELOSTEMMA CAPITATUM,2
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2007,TAENIATHERUM CAPUT-MEDUSAE,85
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,CYNOSURUS ECHINATUS,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2007,MEDICAGO POLYMORPHA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,BRIZA MINOR,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,CIRSIUM SPECIES,2
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,GALIUM APARINE,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,BRIZA MINOR,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TRIFOLIUM WILLDENOVII,15
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TRIFOLIUM CILIOLATUM,15
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,CYNOSURUS ECHINATUS,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,SILENE GALLICA,10
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,DICHELOSTEMMA CAPITATUM,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,BROMUS HORDEACEUS,15
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,BROMUS HORDEACEUS,7
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TRIFOLIUM GRACILENTUM,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,ANAGALLIS ARVENSIS,15
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,AIRA CARYOPHYLLEA,40
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,BROMUS HORDEACEUS,7
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TRIFOLIUM MICROCEPHALUM,15
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,DICHELOSTEMMA CAPITATUM,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,AIRA CARYOPHYLLEA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,CENTAURIUM MUEHLENBERGII,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TRIPHYSARIA ERIANTHA,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,CASTILLEJA DENSIFLORA,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,BROMUS HORDEACEUS,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2008,TRIFOLIUM DUBIUM,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2010,BROMUS HORDEACEUS,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,TAENIATHERUM CAPUT-MEDUSAE,70
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TRIFOLIUM DUBIUM,60
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TAENIATHERUM CAPUT-MEDUSAE,85
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TRIFOLIUM MICROCEPHALUM,2
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,HYPOCHAERIS GLABRA,7
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TRIPHYSARIA ERIANTHA,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,SILENE GALLICA,20
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2007,TRIFOLIUM DUBIUM,10
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,ERODIUM BOTRYS,25
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,HYPOCHAERIS GLABRA,10
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,EPILOBIUM SPECIES,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2008,HOLOCARPHA VIRGATA,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2008,BROMUS HORDEACEUS,7
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,DICHELOSTEMMA CAPITATUM,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TAENIATHERUM CAPUT-MEDUSAE,20
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,HYPOCHAERIS GLABRA,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,AIRA CARYOPHYLLEA,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,TRIFOLIUM GRACILENTUM,2
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,CYNOSURUS ECHINATUS,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2009,TRIFOLIUM MICROCEPHALUM,1
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,BRIZA MINOR,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,AIRA CARYOPHYLLEA,30
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TAENIATHERUM CAPUT-MEDUSAE,20
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2006,BRIZA MINOR,3
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,ANAGALLIS ARVENSIS,20
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TRIFOLIUM CILIOLATUM,2
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,FILAGO GALLICA,5
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2004,BROMUS HORDEACEUS,20
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,TRIFOLIUM DUBIUM,100
114,MCLAUGHLIN ,B ,ILLUSION ,14,0,0,0,0,+C ,organic_matter,0,2005,HOLOCARPHA VIRGATA,40
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2006,AGOSERIS HETEROPHYLLA,3
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2005,DICHELOSTEMMA CAPITATUM,5
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2006,GASTRIDIUM VENTRICOSUM,3
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2006,BRIZA MINOR,10
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2004,NAVARRETIA JEPSONII,2
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2006,ERODIUM CICUTARIUM,1
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2004,FILAGO CALIFORNICA,70
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2009,NAVARRETIA JEPSONII,2
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2006,NAVARRETIA JEPSONII,3
116,MCLAUGHLIN ,B ,ILLUSION ,16,0,0,0,0,CONTROL ,CONTROL ,1,2007,TRIFOLIUM MICROCEPHALUM,2
